costat,curcdq,datafmt,indfmt,consol,sic,datadate,gvkey,tic,atq,ceqq
I,USD,STD,BANK,C,6020,2002-12-31,029899,TRBS,3835.1870,377.4550
A,USD,STD,BANK,C,6020,2002-12-31,029944,BMBN,265.0580,26.5460
A,USD,STD,BANK,C,6020,2002-12-31,029946,LARK,341.3140,41.0740
I,USD,STD,BANK,C,6020,2002-12-31,029993,CMBC,415.6980,20.5730
I,USD,STD,BANK,C,6020,2002-12-31,030082,DNBF,384.3680,26.2080
I,USD,STD,BANK,C,6020,2002-12-31,030162,SBNK,182.6030,19.2400
A,USD,STD,BANK,C,6020,2002-12-31,030218,BSAC,16324.6540,1348.4870
A,USD,STD,BANK,C,6020,2002-12-31,030222,ABCB,1192.4770,107.4840
I,USD,STD,BANK,C,6020,2002-12-31,030328,COB,754.3700,73.0900
I,USD,STD,BANK,C,6020,2002-12-31,030342,RBKV,715.1670,32.1670
I,USD,STD,BANK,C,6020,2002-12-31,030445,CBMD,982.0020,76.9230
A,USD,STD,BANK,C,6020,2002-12-31,030452,BBD,40331.4480,
A,USD,STD,BANK,C,6020,2002-12-31,030501,KB,155969.7490,8420.6390
A,USD,STD,BANK,C,6020,2002-12-31,030580,ITUB,23774.5760,3122.0330
A,USD,STD,BANK,C,6020,2002-12-31,030582,NBGGY,57925.6590,1297.1650
I,USD,STD,BANK,C,6020,2002-12-31,030640,METR,786.5980,42.4120
A,USD,STD,BANK,C,6020,2002-12-31,030647,PNBK,248.4970,18.5450
I,USD,STD,BANK,C,6020,2002-12-31,030685,OSKY,537.7820,55.6980
I,USD,STD,BANK,C,6020,2002-12-31,030717,HBKS,128.1290,11.7630
I,USD,STD,BANK,C,6020,2002-12-31,030888,LION.1,1066.3610,71.1670
A,USD,STD,BANK,C,6020,2002-12-31,031028,DIMC,280.9520,24.5190
I,USD,STD,BANK,C,6020,2002-12-31,031062,ALAB.1,3316.1680,234.4920
I,USD,STD,BANK,C,6020,2002-12-31,031136,SBGA,402.8600,31.1760
A,USD,STD,BANK,C,6020,2002-12-31,031218,STBI,296.6850,27.4530
I,USD,STD,BANK,C,6020,2002-12-31,031267,SFBC.1,398.3750,41.1670
I,USD,STD,BANK,C,6020,2002-12-31,031270,BSXT,228.1110,21.3450
A,USD,STD,BANK,C,6020,2002-12-31,031358,FMCB,1021.9070,103.5650
A,USD,STD,BANK,C,6020,2002-12-31,031368,HAFC,1456.2980,124.4680
I,USD,STD,BANK,C,6020,2002-12-31,031593,FWVB,264.3540,22.4600
I,USD,STD,BANK,C,6020,2002-12-31,031627,CBN.1,212.0540,19.3380
I,USD,STD,BANK,C,6020,2002-12-31,031692,MBFI,3759.5810,343.1870
I,USD,STD,BANK,C,6020,2002-12-31,031702,YCB,465.5490,43.2970
I,USD,STD,BANK,C,6020,2002-12-31,031703,GFED,374.7020,36.2680
I,USD,STD,BANK,C,6020,2002-12-31,031716,WEFP,220.6160,25.2230
A,USD,STD,BANK,C,6020,2002-12-31,031718,ATLO,677.2290,101.5230
I,USD,STD,BANK,C,6020,2002-12-31,031725,3FSTH.,95.3520,1.1440
A,USD,STD,BANK,C,6020,2002-12-31,031764,BMRC,539.0250,47.1170
I,USD,STD,BANK,C,6020,2002-12-31,031778,AWBCQ,916.8310,81.1300
I,USD,STD,BANK,C,6020,2002-12-31,031894,BWCF,409.4660,41.9990
A,USD,STD,BANK,C,6020,2002-12-31,031895,BHB,553.8180,53.8360
I,USD,STD,BANK,C,6020,2002-12-31,060823,YANB,2231.4580,145.9390
I,USD,STD,BANK,C,6020,2002-12-31,060983,AMRB,342.5630,31.7260
I,USD,STD,BANK,C,6020,2002-12-31,060984,HSBI,261.9930,17.7400
A,USD,STD,BANK,C,6020,2002-12-31,060990,BNCC,602.2280,37.7230
A,USD,STD,BANK,C,6020,2002-12-31,061019,HABC,429.4110,50.7440
A,USD,STD,BANK,C,6020,2002-12-31,061055,AUBN,505.0270,39.5820
A,USD,STD,BANK,C,6020,2002-12-31,061067,CIB,4307.0000,404.0000
I,USD,STD,BANK,C,6020,2002-12-31,061134,UBB,21293.3790,1852.9090
I,USD,STD,BANK,C,6020,2002-12-31,061206,CCBP,486.4180,45.3330
I,USD,STD,BANK,C,6020,2002-12-31,061229,MBHIQ,2009.0470,114.9510
I,USD,STD,BANK,C,6020,2002-12-31,061364,ALLE.1,2404.3160,167.2420
I,USD,STD,BANK,C,6020,2002-12-31,061390,FIFG.1,154.6900,22.5370
A,USD,STD,BANK,C,6020,2002-12-31,061394,SRNN,112.6420,18.6520
I,USD,STD,BANK,C,6020,2002-12-31,061444,IMPCQ,1721.9650,156.6910
A,USD,STD,BANK,C,6020,2002-12-31,061452,BAP,8616.7730,823.8000
A,USD,STD,BANK,C,6020,2002-12-31,061487,BANR,2263.1720,190.3770
I,USD,STD,BANK,C,6020,2002-12-31,061518,IFIN.1,7214.7770,442.9560
A,USD,STD,BANK,C,6020,2002-12-31,061585,FFIC,1652.9580,131.3860
I,USD,STD,BANK,C,6020,2002-12-31,061647,PBIX.1,995.1430,65.9450
I,USD,STD,BANK,C,6020,2002-12-31,061677,3IFNC,2524.5480,205.6000
I,USD,STD,BANK,C,6020,2002-12-31,061679,GBBK.1,8075.7270,600.1590
I,USD,STD,BANK,C,6020,2002-12-31,061686,GSLC.1,197.1450,18.6070
I,USD,STD,BANK,C,6020,2002-12-31,061688,OAKF,833.6290,66.8810
I,USD,STD,BANK,C,6020,2002-12-31,061693,HTLF,1785.9790,124.0410
I,USD,STD,BANK,C,6020,2002-12-31,061697,DCBK,350.0820,35.7360
I,USD,STD,BANK,C,6020,2002-12-31,061786,CLAS.1,236.6260,24.4140
A,USD,STD,BANK,C,6020,2002-12-31,061796,SOMC,320.6830,26.4910
I,USD,STD,BANK,C,6020,2002-12-31,061816,IFCB,553.9670,60.2320
I,USD,STD,BANK,C,6020,2002-12-31,061832,CCOWQ,1034.2100,77.1690
I,USD,STD,BANK,C,6020,2002-12-31,061866,CCBN,919.1320,78.0760
I,USD,STD,BANK,C,6020,2002-12-31,061885,CPBK,380.7650,44.4080
I,USD,STD,BANK,C,6020,2002-12-31,061939,SBFC,569.8320,46.7480
I,USD,STD,BANK,C,6020,2002-12-31,062018,COSO.1,296.7780,27.3960
A,USD,STD,BANK,C,6020,2002-12-31,062123,PBHC,279.0560,23.2300
I,USD,STD,BANK,C,6020,2002-12-31,062129,PSBI,496.7800,46.1670
I,USD,STD,BANK,C,6020,2002-12-31,062184,3SRCK,337.5430,31.9600
I,USD,STD,BANK,C,6020,2002-12-31,062224,MROE,533.3170,44.2630
A,USD,STD,BANK,C,6020,2002-12-31,062243,UNTY,432.8740,27.1030
A,USD,STD,BANK,C,6020,2002-12-31,062365,FNRN,495.2210,43.4420
I,USD,STD,BANK,C,6020,2002-12-31,062472,VCBI,662.8870,41.8500
I,USD,STD,BANK,C,6020,2002-12-31,062506,FCB.1,153.2070,16.8680
A,USD,STD,BANK,C,6020,2002-12-31,062527,AMFC,149.6720,11.8460
A,USD,STD,BANK,C,6020,2002-12-31,062575,FFDF,133.2520,16.7720
I,USD,STD,BANK,C,6020,2002-12-31,062642,CAPX.1,933.1270,80.0400
I,USD,STD,BANK,C,6020,2002-12-31,062646,CWBC.1,307.2100,32.0870
I,USD,STD,BANK,C,6020,2002-12-31,062654,SASR,2307.4040,178.6920
I,USD,STD,BANK,C,6020,2002-12-31,062766,HVB,1506.8830,136.8070
I,USD,STD,BANK,C,6020,2002-12-31,062895,PFBI,677.6280,59.3660
I,USD,STD,BANK,C,6020,2002-12-31,062972,BKYF,779.0800,58.4230
I,USD,STD,BANK,C,6020,2002-12-31,062976,SBKCQ,580.7620,39.5480
A,USD,STD,BANK,C,6020,2002-12-31,062979,SBSI,1349.1860,82.1670
A,USD,STD,BANK,C,6020,2002-12-31,063058,SBFG,742.3170,36.3830
I,USD,STD,BANK,C,6020,2002-12-31,063069,BBVAY,4589.7490,369.0840
I,USD,STD,BANK,C,6020,2002-12-31,063166,CLFC,818.6240,65.2060
A,USD,STD,BANK,C,6020,2002-12-31,063224,CWBC,283.0060,24.0990
A,USD,STD,BANK,C,6020,2002-12-31,063232,OCFC,1743.6980,135.3050
I,USD,STD,BANK,C,6020,2002-12-31,063238,CBNV,676.1840,51.5750
I,USD,STD,BANK,C,6020,2002-12-31,063244,PABK,747.9110,71.2650
I,USD,STD,BANK,C,6020,2002-12-31,063318,GFLS,719.8670,51.4980
A,USD,STD,BANK,C,6020,2002-12-31,063402,CHBH,387.3300,43.4620
I,USD,STD,BANK,C,6020,2002-12-31,063413,CIBN.,367.0830,29.0560
I,USD,STD,BANK,C,6020,2002-12-31,063479,BARI,1012.8770,66.4270
I,USD,STD,BANK,C,6020,2002-12-31,063486,MSBK,1381.9900,131.6570
I,USD,STD,BANK,C,6020,2002-12-31,063511,PCBS,331.5920,27.8050
I,USD,STD,BANK,C,6020,2002-12-31,063518,RGFCQ,6277.2460,449.2180
I,USD,STD,BANK,C,6020,2002-12-31,063538,SNBC,2112.1720,145.6230
I,USD,STD,BANK,C,6020,2002-12-31,063543,SGB,240.4680,33.3220
I,USD,STD,BANK,C,6020,2002-12-31,063551,FMFC.1,1037.1340,108.2100
A,USD,STD,BANK,C,6020,2002-12-31,063590,BKRIY,,
I,USD,STD,BANK,C,6020,2002-12-31,063687,CFCB,791.6160,67.5640
I,USD,STD,BANK,C,6020,2002-12-31,063699,PREM.2,393.7550,29.8240
I,USD,STD,BANK,C,6020,2002-12-31,063722,HBEK,1031.5500,77.8480
I,USD,STD,BANK,C,6020,2002-12-31,063723,NBTF,664.8030,57.3040
A,USD,STD,BANK,C,6020,2002-12-31,063725,WTBA,886.1160,85.8240
I,USD,STD,BANK,C,6020,2002-12-31,063730,CNBA,113.8490,13.7100
A,USD,STD,BANK,C,6020,2002-12-31,063781,WTFC,3721.5550,227.0020
I,USD,STD,BANK,C,6020,2002-12-31,063799,BKBK,308.8790,29.3290
I,USD,STD,BANK,C,6020,2002-12-31,063814,NOVB,655.7700,50.0290
I,USD,STD,BANK,C,6020,2002-12-31,063954,CMOH,256.8010,20.7780
I,USD,STD,BANK,C,6020,2002-12-31,063998,GLDB.1,3811.7230,227.7740
I,USD,STD,BANK,C,6020,2002-12-31,064011,SCB.1,437.3200,43.7170
I,USD,STD,BANK,C,6020,2002-12-31,064082,PRWT,515.0840,49.1720
I,USD,STD,BANK,C,6020,2002-12-31,064142,CCBD,287.6360,22.1470
I,USD,STD,BANK,C,6020,2002-12-31,064194,FMARQ,870.1920,51.1260
I,USD,STD,BANK,C,6020,2002-12-31,064205,BVB,281.5660,29.0320
I,USD,STD,BANK,C,6020,2002-12-31,064218,WIBC,692.8100,45.3920
A,USD,STD,BANK,C,6020,2002-12-31,064228,UBFO,520.0910,41.0990
I,USD,STD,BANK,C,6020,2002-12-31,064301,ABNK.1,5171.9570,445.5230
A,USD,STD,BANK,C,6020,2002-12-31,064547,SSB,1144.9480,103.4960
I,USD,STD,BANK,C,6020,2002-12-31,064584,FSBK,628.4730,50.1000
I,USD,STD,BANK,C,6020,2002-12-31,064742,FNFN,891.2330,48.5480
I,USD,STD,BANK,C,6020,2002-12-31,064748,WSBA,677.7880,54.3390
A,USD,STD,BANK,C,6020,2002-12-31,064784,JFBC,325.0250,32.4970
A,USD,STD,BANK,C,6020,2002-12-31,064794,UCB,3211.3440,219.8530
I,USD,STD,BANK,C,6020,2002-12-31,064930,TIBB,567.0050,33.5060
I,USD,STD,BANK,C,6020,2002-12-31,064979,PPBI,238.2780,11.6230
A,USD,STD,BANK,C,6020,2002-12-31,065050,GLBZ,279.4060,21.7890
I,USD,STD,BANK,C,6020,2002-12-31,065069,MDST.,1934.7400,254.1350
A,USD,STD,BANK,C,6020,2002-12-31,065106,OZK,1035.8530,72.9180
I,USD,STD,BANK,C,6020,2002-12-31,065133,CBKN,840.9760,75.4710
I,USD,STD,BANK,C,6020,2002-12-31,065176,EVBN,288.7110,30.8620
I,USD,STD,BANK,C,6020,2002-12-31,065214,3DCBF,522.9980,52.5280
A,USD,STD,BANK,C,6020,2002-12-31,065228,COLB,2555.9640,288.1590
I,USD,STD,BANK,C,6020,2002-12-31,065231,WGNB,385.1210,38.5200
I,USD,STD,BANK,C,6020,2002-12-31,065266,FNBP.1,992.4310,95.0990
I,USD,STD,BANK,C,6020,2002-12-31,065426,SHBK,179.9930,18.2180
I,USD,STD,BANK,C,6020,2002-12-31,065467,FCCY,268.7080,20.9950
I,USD,STD,BANK,C,6020,2002-12-31,065483,STEL.1,1114.9050,114.3710
I,USD,STD,BANK,C,6020,2002-12-31,065515,ANNB,200.1160,15.0780
I,USD,STD,BANK,C,6020,2002-12-31,065532,PCBK,379.8460,36.6980
A,USD,STD,BANK,C,6020,2002-12-31,065548,CAC,1218.4190,118.8280
I,USD,STD,BANK,C,6020,2002-12-31,065610,MBRG,424.9740,41.4100
A,USD,STD,BANK,C,6020,2002-12-31,065689,MBWM,921.8560,79.8350
I,USD,STD,BANK,C,6020,2002-12-31,065713,CLBH,189.8710,18.3450
I,USD,STD,BANK,C,6020,2002-12-31,065758,FCEN.1,207.8580,17.1930
I,USD,STD,BANK,C,6020,2002-12-31,065884,SBBX,225.9040,13.6800
I,USD,STD,BANK,C,6020,2002-12-31,065895,LICB,491.9510,25.5730
A,USD,STD,BANK,C,6020,2002-12-31,065958,CFFI,551.9220,56.2330
I,USD,STD,BANK,C,6020,2002-12-31,065971,IBCA.1,685.9790,53.1260
I,USD,STD,BANK,C,6020,2002-12-31,066145,CNBD,332.0000,
I,USD,STD,BANK,C,6020,2002-12-31,066148,EVBS,540.2900,52.4030
A,USD,STD,BANK,C,6020,2002-12-31,066155,NWFL,367.4680,40.1250
I,USD,STD,BANK,C,6020,2002-12-31,066185,CBBO,544.3260,50.1900
A,USD,STD,BANK,C,6020,2002-12-31,066210,LCNB,506.7510,51.9300
A,USD,STD,BANK,C,6020,2002-12-31,066235,HOPE,979.2490,65.3690
I,USD,STD,BANK,C,6020,2002-12-31,066272,MYST,398.0380,25.1270
A,USD,STD,BANK,C,6020,2002-12-31,066285,HFWA,594.5870,72.3970
A,USD,STD,BANK,C,6020,2002-12-31,066288,MPB,363.2840,35.2040
I,USD,STD,BANK,C,6020,2002-12-31,066313,OPOF,576.6230,58.1160
I,USD,STD,BANK,C,6020,2002-12-31,066336,TSBA,105.2620,13.7470
I,USD,STD,BANK,C,6020,2002-12-31,066375,3TCBA,98.7640,8.9550
I,USD,STD,BANK,C,6020,2002-12-31,066484,ECBE,386.3050,29.6380
A,USD,STD,BANK,C,6020,2002-12-31,066503,CTBK,632.6570,146.2370
A,USD,STD,BANK,C,6020,2002-12-31,066504,CBAN,781.1010,51.4280
A,USD,STD,BANK,C,6020,2002-12-31,066597,FUSB,535.3180,67.0320
I,USD,STD,BANK,C,6020,2002-12-31,066648,CWLZ,345.1640,31.2630
I,USD,STD,BANK,C,6020,2002-12-31,066672,CAVB,464.3650,49.7460
A,USD,STD,BANK,C,6020,2002-12-31,105538,BSRR,701.1140,53.2870
I,USD,STD,BANK,C,6020,2002-12-31,105670,BRKL,1423.3570,632.3810
I,USD,STD,BANK,C,6020,2002-12-31,105698,CNBB.,730.6740,50.9210
I,USD,STD,BANK,C,6020,2002-12-31,105951,CBNJ.,332.2190,23.5980
I,USD,STD,BANK,C,6020,2002-12-31,106073,CSNT,559.3970,34.8890
I,USD,STD,BANK,C,6020,2002-12-31,106404,FBSS,321.4990,26.4310
I,USD,STD,BANK,C,6020,2002-12-31,106807,3HRTB,176.6570,12.2000
I,USD,STD,BANK,C,6020,2002-12-31,106887,IRW,584.0350,56.1510
I,USD,STD,BANK,C,6020,2002-12-31,107325,MCBC,1176.5830,113.9740
I,USD,STD,BANK,C,6020,2002-12-31,107488,MBFC,841.1400,42.4060
I,USD,STD,BANK,C,6020,2002-12-31,107643,NWYF,598.3180,44.2660
A,USD,STD,BANK,C,6020,2002-12-31,107817,PGC,859.8080,77.1580
A,USD,STD,BANK,C,6020,2002-12-31,107949,PABN,90.2100,8.0290
I,USD,STD,BANK,C,6020,2002-12-31,108154,SJOE,253.8400,22.1410
I,USD,STD,BANK,C,6020,2002-12-31,108306,SCMF,612.2390,47.5390
I,USD,STD,BANK,C,6020,2002-12-31,108449,TAYC,2535.4610,130.4870
A,USD,STD,BANK,C,6020,2002-12-31,108664,UBOH,424.9970,40.9580
I,USD,STD,BANK,C,6020,2002-12-31,108752,NBAN,416.4580,35.3430
I,USD,STD,BANK,C,6020,2002-12-31,109318,DEAR,325.1000,30.6910
I,USD,STD,BANK,C,6020,2002-12-31,109584,FTBK,1943.7270,198.8630
A,USD,STD,BANK,C,6020,2002-12-31,109599,HTBK,958.7520,82.8650
I,USD,STD,BANK,C,6020,2002-12-31,109621,LBAI,1207.1050,90.7670
I,USD,STD,BANK,C,6020,2002-12-31,109683,FNFG,2934.7950,283.6960
I,USD,STD,BANK,C,6020,2002-12-31,109699,BNCN,306.6360,25.1690
I,USD,STD,BANK,C,6020,2002-12-31,109825,LFIN.1,2839.8580,167.8800
I,USD,STD,BANK,C,6020,2002-12-31,110099,CNBY,58.5600,7.7060
I,USD,STD,BANK,C,6020,2002-12-31,110164,SOCB,181.1690,12.7090
I,USD,STD,BANK,C,6020,2002-12-31,110399,FBMT,222.1610,19.9960
I,USD,STD,BANK,C,6020,2002-12-31,110488,SVBF,404.9840,23.1780
I,USD,STD,BANK,C,6020,2002-12-31,110681,GLBK,193.2170,29.0350
I,USD,STD,BANK,C,6020,2002-12-31,110683,GNTY.1,517.9680,34.6440
I,USD,STD,BANK,C,6020,2002-12-31,110771,PNTE,327.3070,32.3310
A,USD,STD,BANK,C,6020,2002-12-31,111179,HWBK,794.4180,82.8270
I,USD,STD,BANK,C,6020,2002-12-31,111459,FNHM,420.6860,37.5800
A,USD,STD,BANK,C,6020,2002-12-31,111537,UNB,343.4920,39.1690
A,USD,STD,BANK,C,6020,2002-12-31,111721,EGBN,347.8290,20.0280
I,USD,STD,BANK,C,6020,2002-12-31,111779,COBZ,1118.6490,82.0040
A,USD,STD,BANK,C,6020,2002-12-31,111819,ORRF,410.2980,37.9620
A,USD,STD,BANK,C,6020,2002-12-31,111940,FNLC,494.0680,42.6950
I,USD,STD,BANK,C,6020,2002-12-31,111976,WBCO,535.4120,39.4320
I,USD,STD,BANK,C,6020,2002-12-31,112007,GRNB.1,899.3960,74.5950
I,USD,STD,BANK,C,6020,2002-12-31,112101,SOMH,149.7880,20.6640
I,USD,STD,BANK,C,6020,2002-12-31,112112,BOCH,367.4340,27.6670
A,USD,STD,BANK,C,6020,2002-12-31,112254,PFBX,550.1390,81.7320
A,USD,STD,BANK,C,6020,2002-12-31,112295,FCCO,195.2010,18.4390
I,USD,STD,BANK,C,6020,2002-12-31,112362,BCSB,599.4830,45.6870
I,USD,STD,BANK,C,6020,2002-12-31,112593,3FULB,162.2820,16.6590
I,USD,STD,BANK,C,6020,2002-12-31,112618,SBP.1,7065.2000,512.0780
I,USD,STD,BANK,C,6020,2002-12-31,112626,CFNL,486.3230,39.3470
A,USD,STD,BANK,C,6020,2002-12-31,112721,RBCAA,1752.7060,150.7960
I,USD,STD,BANK,C,6020,2002-12-31,112965,FLBK.,756.0660,47.9640
I,USD,STD,BANK,C,6020,2002-12-31,113093,SAL,293.1070,27.3450
I,USD,STD,BANK,C,6020,2002-12-31,113299,GBTB,741.9720,60.7770
I,USD,STD,BANK,C,6020,2002-12-31,113367,MERB,307.3160,28.3880
I,USD,STD,BANK,C,6020,2002-12-31,113978,FNCB,735.3270,62.8430
I,USD,STD,BANK,C,6020,2002-12-31,114880,MFNC,565.3060,20.5030
I,USD,STD,BANK,C,6020,2002-12-31,115078,3SERC,282.9600,22.0130
I,USD,STD,BANK,C,6020,2002-12-31,115082,GECR,257.3620,16.8950
I,USD,STD,BANK,C,6020,2002-12-31,115566,UCBHQ,4853.6360,282.3670
I,USD,STD,BANK,C,6020,2002-12-31,115814,TXUI,587.0620,35.4180
A,USD,STD,BANK,C,6020,2002-12-31,115876,PB,1822.2560,154.7390
I,USD,STD,BANK,C,6020,2002-12-31,116409,FWFC,384.8990,30.2180
I,USD,STD,BANK,C,6020,2002-12-31,116531,CJBK,179.5370,14.9310
I,USD,STD,BANK,C,6020,2002-12-31,116586,SUPR,1405.8140,76.5410
I,USD,STD,BANK,C,6020,2002-12-31,116615,VAIL,554.2630,66.7720
I,USD,STD,BANK,C,6020,2002-12-31,116680,UFHI,425.5350,
I,USD,STD,BANK,C,6020,2002-12-31,116791,MCBI.1,840.0650,74.4630
I,USD,STD,BANK,C,6020,2002-12-31,116894,CSHB,173.4660,11.0660
A,USD,STD,BANK,C,6020,2002-12-31,117018,CFBK,110.5190,17.5830
I,USD,STD,BANK,C,6020,2002-12-31,117028,MDBS.,194.1090,14.5580
A,USD,STD,BANK,C,6020,2002-12-31,117034,FCAP,308.5530,36.3300
A,USD,STD,BANK,C,6020,2002-12-31,117141,EFSC,876.7870,58.8100
I,USD,STD,BANK,C,6020,2002-12-31,117161,STL,1058.1480,113.0710
I,USD,STD,BANK,C,6020,2002-12-31,117868,TOFC,377.3110,39.1750
I,USD,STD,BANK,C,6020,2002-12-31,117901,CZFC,128.4430,7.8380
A,USD,STD,BANK,C,6020,2002-12-31,118042,EWBC,3321.4890,302.1170
I,USD,STD,BANK,C,6020,2002-12-31,118525,EBTC,718.6960,50.0800
A,USD,STD,BANK,C,6020,2002-12-31,119014,ALBY,109.1860,9.7430
I,USD,STD,BANK,C,6020,2002-12-31,119295,GBTS,231.0530,23.9680
A,USD,STD,BANK,C,6020,2002-12-31,119436,FBPI,180.2490,30.8730
I,USD,STD,BANK,C,6020,2002-12-31,119813,ACBA.1,215.1050,23.0760
I,USD,STD,BANK,C,6020,2002-12-31,119974,FSBC.1,345.4450,62.1020
A,USD,STD,BANK,C,6020,2002-12-31,120038,CZBS,279.4900,23.0420
I,USD,STD,BANK,C,6020,2002-12-31,120193,BERK,683.7380,98.5250
I,USD,STD,BANK,C,6020,2002-12-31,120354,FBK.1,,
I,USD,STD,BANK,C,6020,2002-12-31,120815,EPEN,272.0770,19.6640
I,USD,STD,BANK,C,6020,2002-12-31,121199,CADE.2,1077.4560,111.1070
I,USD,STD,BANK,C,6020,2002-12-31,121381,PMBC,573.9350,38.9690
I,USD,STD,BANK,C,6020,2002-12-31,121562,TFINQ,655.8690,51.8280
A,USD,STD,BANK,C,6020,2002-12-31,121713,FISI,2105.0340,160.5520
I,USD,STD,BANK,C,6020,2002-12-31,121816,PVTB,1543.4140,89.0920
I,USD,STD,BANK,C,6020,2002-12-31,122455,BORD,141.5510,12.0720
I,USD,STD,BANK,C,6020,2002-12-31,122494,CAPEQ,112.7620,8.5930
I,USD,STD,BANK,C,6020,2002-12-31,122515,YDKN,182.0050,17.7320
I,USD,STD,BANK,C,6020,2002-12-31,123495,ATBC,112.2510,12.1540
I,USD,STD,BANK,C,6020,2002-12-31,123720,JAXB,130.8310,12.5670
I,USD,STD,BANK,C,6020,2002-12-31,124735,AFBK,101.1060,10.0430
I,USD,STD,BANK,C,6020,2002-12-31,125034,PCCI.1,603.7440,45.1790
A,USD,STD,BANK,C,6020,2002-12-31,125234,CIZN,518.4500,53.7830
A,USD,STD,BANK,C,6020,2002-12-31,125580,SFST,170.3580,10.2320
I,USD,STD,BANK,C,6020,2002-12-31,126140,PFI.2,385.6980,31.8310
I,USD,STD,BANK,C,6020,2002-12-31,127797,MFSF,775.7980,96.7170
I,USD,STD,BANK,C,6020,2002-12-31,127799,PPA.2,609.9720,26.0910
I,USD,STD,BANK,C,6020,2002-12-31,132498,SBMC,2547.5420,251.5600
I,USD,STD,BANK,C,6020,2002-12-31,132988,WBNK,161.3150,14.5940
I,USD,STD,BANK,C,6020,2002-12-31,133644,3MSTI,1122.7280,134.4700
A,USD,STD,BANK,C,6020,2002-12-31,136265,BANC,2115.8770,316.2920
I,USD,STD,BANK,C,6020,2002-12-31,136864,MBCRQ,832.9240,74.8600
I,USD,STD,BANK,C,6020,2002-12-31,137351,BHLB,1045.6180,120.2400
A,USD,STD,BANK,C,6020,2002-12-31,137370,AMBK,453.2650,28.5930
I,USD,STD,BANK,C,6020,2002-12-31,137378,FBGI.,155.3120,8.5620
A,USD,STD,BANK,C,6020,2002-12-31,137944,GGAL,7046.6600,483.0430
I,USD,STD,BANK,C,6020,2002-12-31,138128,PUBB,936.9950,100.8760
I,USD,STD,BANK,C,6020,2002-12-31,138489,TAMB,267.8230,11.0140
A,USD,STD,BANK,C,6020,2002-12-31,139025,PNFP,305.2790,32.4040
I,USD,STD,BANK,C,6020,2002-12-31,142003,JMBI,238.7930,19.1950
I,USD,STD,BANK,C,6020,2002-12-31,142088,CSFL,494.8000,39.9150
A,USD,STD,BANK,C,6020,2002-12-31,143153,SHBI,654.0660,78.0280
I,USD,STD,BANK,C,6020,2002-12-31,143910,BBNK,181.1880,26.5640
A,USD,STD,BANK,C,6020,2002-12-31,144535,HDB,,
I,USD,STD,BANK,C,6020,2002-12-31,144567,SSE.1,35.5000,8.2750
A,USD,STD,BANK,C,6020,2002-12-31,145191,GABA,171.6190,18.2660
I,USD,STD,BANK,C,6020,2002-12-31,146354,ABVA,280.6250,17.5680
I,USD,STD,BANK,C,6020,2002-12-31,146602,3CLOV,95.5160,12.7180
A,USD,STD,BANK,C,6020,2002-12-31,147220,MBVA,306.3410,15.5020
I,USD,STD,BANK,C,6020,2002-12-31,147948,CFHZ,266.2360,25.8710
I,USD,STD,BANK,C,6020,2002-12-31,148389,BBDA.,11089.9680,662.1930
I,USD,STD,BANK,C,6020,2002-12-31,148937,SNBT,574.5940,30.4290
I,USD,STD,BANK,C,6020,2002-12-31,149618,BANC.3,459.9170,88.8810
A,USD,STD,BANK,C,6020,2002-12-31,150306,TCBI,1793.2820,124.9650
I,USD,STD,BANK,C,6020,2002-12-31,150478,OCNB.1,194.9230,16.9360
I,USD,STD,BANK,C,6020,2002-12-31,151078,BOFLQ,144.5350,15.0060
A,USD,STD,BANK,C,6020,2002-12-31,151544,PKBK,130.9030,17.6280
I,USD,STD,BANK,C,6020,2002-12-31,151606,OLCB,136.0470,15.0030
I,USD,STD,BANK,C,6020,2002-12-31,152931,SAMB,90.2100,8.0290
A,USD,STD,BANK,C,6020,2002-12-31,153895,OPHC,75.2830,13.6260
A,USD,STD,BANK,C,6020,2002-12-31,155914,FBCI,518.1570,48.7200
I,USD,STD,BANK,C,6020,2002-12-31,156154,CFHI,175.8660,10.2660
I,USD,STD,BANK,C,6020,2002-12-31,157973,FLB,2735.2040,268.0810
A,USD,STD,BANK,C,6020,2002-12-31,158313,BKOR,62.7790,6.0800
I,USD,STD,BANK,C,6020,2002-12-31,158776,FBFS,37.6850,6.1310
I,USD,STD,BANK,C,6020,2002-12-31,160502,EUBK,1035.3050,57.3350
I,USD,STD,BANK,C,6020,2002-12-31,160741,WOOD.1,1281.3750,76.2780
I,USD,STD,BANK,C,6020,2002-12-31,160886,VLLY,152.3720,11.2360
I,USD,STD,BANK,C,6020,2002-12-31,161927,TBHS,,
I,USD,STD,BANK,C,6020,2002-12-31,161989,CBONQ,400.5710,27.2120
A,USD,STD,BANK,C,6020,2002-12-31,162078,FSTF,153.4550,10.5440
I,USD,STD,BANK,C,6020,2002-12-31,162867,3FBOD,43.7650,5.8640
I,USD,STD,BANK,C,6020,2002-12-31,164364,ISBC,,
A,USD,STD,BANK,C,6020,2002-12-31,223148,IBN,20855.5320,
A,USD,STD,BANK,C,6020,2002-12-31,241366,BCH,12352.4970,888.3970
A,USD,STD,BANK,C,6020,2002-12-31,252819,WF,95722.0860,4225.6130
A,USD,STD,BANK,C,6020,2002-12-31,252940,MUFG,,
